Date,Site,VidFile,Camera,VidRecord,Timestamp,Species,Count
15/11/2019,North3,GP025241,3,CC,8:35,Zebrasoma scopas,1
15/11/2019,North3,GP025241,3,CB,8:37,Scarus niger,1
15/11/2019,North3,GP025241,3,CC,8:38,Chlorurus microrhinos,1
15/11/2019,North3,GP025241,3,CC,9:44,Scarus globiceps ,1
15/11/2019,North3,GP025241,3,CB,9:45,Chaetodon citrinellus,1
15/11/2019,North3,GP025241,3,CC,10:25,Ctenochaetus striatus,2
15/11/2019,North3,GP025241,3,CB,10:37,Chaetodon vagabundus,2
15/11/2019,North3,GP025241,3,CB,10:39,Chaetodon unimaculatus ,1
15/11/2019,North3,GP025241,3,CB,10:55,Chaetodon unimaculatus ,1
15/11/2019,North3,GP025241,3,CC,10:57,Chlorurus microrhinos,1
15/11/2019,North3,GP025241,3,CB,11:01,Naso lituratus ,1
15/11/2019,North3,GP025241,3,CC,11:15,Scarus rivulatus,1
15/11/2019,North3,GP025241,3,CB,11:39,Thalassoma nigrofasciatum,1
15/11/2019,North3,GP025241,3,CB,11:42,Siganus doliatus,1
15/11/2019,North3,GP025241,3,CB,11:45,Acanthurus nigrofuscus,1
15/11/2019,North3,GP035241,3,CB,0:00,Ctenochaetus striatus,1
15/11/2019,North3,GP035241,3,CB,  01:10,Ctenochaetus striatus,1
15/11/2019,North3,GP035241,3,CB,1:24,Ctenochaetus striatus,1
15/11/2019,North3,GP035241,3,CB,1:59,Coris gaimard,1
15/11/2019,North3,GP035241,3,CB,2:02,Ctenochaetus striatus,1
15/11/2019,North3,GP035241,3,CB,2:03,Pomacanthus sexstriatus ,1
15/11/2019,North3,GP035241,3,CB,3:30,Chaetodon ephippium,1
15/11/2019,North3,GP035241,3,CC,3:59,Scarus frenatus,1
15/11/2019,North3,GP035241,3,CB,4:16,Zebrasoma scopas,1
15/11/2019,North3,GP035241,3,CC,4:40,Lethrinus atkinsoni,1
15/11/2019,North3,GP035241,3,CB,4:59,Chaetodon citrinellus,1
15/11/2019,North3,GP035241,3,CB,5:28,Zebrasoma scopas,1
15/11/2019,North3,GP035241,3,CB,5:59,Plectropomus leopardus,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,0:00,Hemigymnus melapterus,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,0:01,Acanthochromis polyacanthus ,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,0:04,Pomacentrus chrysurus,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,0:07,Acanthurus nigrofuscus,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,0:22,Cheilinus chlorourus,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,0:44,Ctenochaetus striatus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,0:50,Pomacentrus wardi,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,1:02,Hemigymnus melapterus,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,1:15,Acanthochromis polyacanthus ,2
1/12/2019,Lagoon1,GP019038,GP-9,CB,1:28,Hemigymnus melapterus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,1:24,Scolopsis bilineata,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,1:30,Stegastes apicalis ,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,1:52,Dischistodus prosopotaenia,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,2:14,Acanthochromis polyacanthus ,2
1/12/2019,Lagoon1,GP019038,GP-9,CC,2:17,Lethrinus ornatus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,2:30,Pomacentrus coelestis,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,3:04,Pomacentrus chrysurus,2
1/12/2019,Lagoon1,GP019038,GP-9,CB,3:10,Acanthochromis polyacanthus ,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,3:19,Acanthochromis polyacanthus ,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,3:54,Hemigymnus melapterus,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,4:04,Cheilinus chlorourus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,4:09,Siganus doliatus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,4:09,Ctenochaetus striatus,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,4:21,Lethrinus atkinsoni,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,4:21,Thalassoma lunare,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,4:26,Siganus doliatus,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,4:31,Lutjanus gibbus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,4:35,Stethojulis trilineata,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,5:36,Pomacentrus coelestis,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,5:48,Chlorurus spilurus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,6:07,Scarus altipinnis,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,6:13,Chromis viridis,4
1/12/2019,Lagoon1,GP019038,GP-9,CB,6:19,Chaetodon auriga,2
1/12/2019,Lagoon1,GP019038,GP-9,CC,6:20,Chlorurus spilurus,2
1/12/2019,Lagoon1,GP019038,GP-9,CB,6:55,Acanthochromis polyacanthus ,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,7:20,Scarus sp,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,7:27,Scarus rivulatus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,7:29,Thalassoma lunare,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,8:09,Acanthurus nigricauda,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,8:20,Lethrinus atkinsoni,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,9:39,Stegastes apicalis ,1
1/12/2019,Lagoon1,GP019038,GP-9,CB,9:44,Halichoeres melanurus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,9:47,Stethojulis bandanensis,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,9:48,Scarus sp,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,9:50,Scarus sp,2
1/12/2019,Lagoon1,GP019038,GP-9,CB,10:24,Chaetodon auriga,2
1/12/2019,Lagoon1,GP019038,GP-9,CC,10:31,Halichoeres melanurus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,10:41,Ctenochaetus striatus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,11:01,Halichoeres melanurus,1
1/12/2019,Lagoon1,GP019038,GP-9,CC,12:00,Acanthochromis polyacanthus,6
1/12/2019,Lagoon1,GP019038,GP-9,CC,11:10,Halichoeres chloropterus,1
1/12/2019,Lagoon1,GP029038,GP-9,CC,0:15,Thalassoma lunare,1
1/12/2019,Lagoon1,GP029038,GP-9,CC,0:34,Halichoeres melanurus,1
1/12/2019,Lagoon1,GP029038,GP-9,CB,3:45,Hemigymnus melapterus,1
1/12/2019,Lagoon1,GP029038,GP-9,CB,4:16,Hemigymnus melapterus,1
1/12/2019,Lagoon1,GP029038,GP-9,CC,4:51,Acanthurus nigricauda,1
1/12/2019,Lagoon1,GP029038,GP-9,CB,6:39,Plectropomus leopardus,1
1/12/2019,Lagoon1,GP039038,GP-9,CB,0:17,Siganus doliatus,1
1/12/2019,Lagoon1,GP039038,GP-9,CB,2:02,Zanclus cornutus,2
1/12/2019,Lagoon1,GP039038,GP-9,CC,2:53,Lethrinus atkinsoni,1
1/12/2019,Lagoon1,GOPR9038,GP-9,CC,9:18,Scarus altinpinnis,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CB,6:00,Cheilinus fasciatus,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CC,6:00,Pomacentrus moluccensis,3
29/11/2019,CornerBeach,GOPR9036,GP-9,CC,6:19,Pomacentrus chrysurus,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CB,6:24,Chaetodon auriga ,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CC,7:19,Thalassoma hardwicke,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CB,7:21,Chaetodon auriga ,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CB,7:21,Pomacentrus chrysurus,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CC,8:40,Balistoides viridescens,2
29/11/2019,CornerBeach,GOPR9036,GP-9,CB,9:00,Cheilinus trilobatus ,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CB,9:28,Thalassoma hardwicke,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CB,9:36,Chrysiptera sp,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CC,9:59,Lutjanus bohar,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CC,10:25,Halichoeres chloropterus,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CC,10:38,Chaetodon lunulatus ,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CB,10:29,Pomacentrus chrysurus,1
29/11/2019,CornerBeach,GOPR9036,GP-9,CC,10:42,Chaetodon lunulatus ,1
29/11/2019,CornerBeach,GP019036,GP-9,CC,0:36,Pomacentrus chrysurus,1
29/11/2019,CornerBeach,GP019036,GP-9,CC,0:45,Carcharhinus melanopterus,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,1:21,Hemigymnus melapterus,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,1:24,Siganus doliatus,2
29/11/2019,CornerBeach,GP019036,GP-9,CC,1:26,Chlorurus spilurus,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,2:06,Chaetodon ephippium,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,2:19,Zanclus cornutus,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,2:59,Scarus niger,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,3:03,Hipposcarus longiceps,1
29/11/2019,CornerBeach,GP019036,GP-9,CC,3:50,Halichoeres chloropterus,1
29/11/2019,CornerBeach,GP019036,GP-9,CC,5:33,Cephalopholis sp,1
29/11/2019,CornerBeach,GP019036,GP-9,CC,5:55,Siganus doliatus,2
29/11/2019,CornerBeach,GP019036,GP-9,CB,6:19,Hipposcarus longiceps,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,6:20,Scarus niger,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,6:21,Zanclus cornutus,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,6:22,Scarus niger,1
29/11/2019,CornerBeach,GP019036,GP-9,CC,6:32,Scarus niger,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,6:32,Acanthurus blochii ,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,6:52,Chaetodon vagabundus,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,7:49,Thalassoma hardwicke,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,7:50,Lutjanus carponotatus,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,8:21,Lutjanus fulviflamma,1
29/11/2019,CornerBeach,GP019036,GP-9,CC,9:22,Ctenochaetus striatus,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,10:07,Siganus vulpinus,1
29/11/2019,CornerBeach,GP019036,GP-9,CB,11:03,Hemigymnus melapterus,1
29/11/2019,CornerBeach,GP019036,GP-9,CC,11:08,Ctenochaetus striatus,1
29/11/2019,CornerBeach,GP019036,GP-9,CC,11:35,Thalassoma hardwicke,1
29/11/2019,CornerBeach,GP029036,GP-9,CC,1:05,Scarus rivulatus,1
29/11/2019,CornerBeach,GP029036,GP-9,CB,2:44,Hemigymnus melapterus,1
29/11/2019,CornerBeach,GP029036,GP-9,CB,4:15,Chlorurus spilurus,1
29/11/2019,CornerBeach,GP029036,GP-9,CB,4:16,Chaetodon lunulatus ,1
29/11/2019,CornerBeach,GP029036,GP-9,CB,4:36,Hemigymnus melapterus,1
29/11/2019,CornerBeach,GP029036,GP-9,CB,6:56,Chaetodon baronessa,1
29/11/2019,CornerBeach,GP029036,GP-9,CB,7:33,Grammatorcynus bicarinatus ,1
29/11/2019,CornerBeach,GP029036,GP-9,CC,9:14,Siganus doliatus,1
29/11/2019,CornerBeach,GP029036,GP-9,CC,10:12,Chrysiptera sp,1
29/11/2019,CornerBeach,GP029036,GP-9,CB,10:30,Siganus vulpinus,2
29/11/2019,CornerBeach,GP029036,GP-9,CB,11:50,Uraspis uraspis ,1
